customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUST-05072,Male,0,No,No,37,Yes,No,DSL,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,53.22,1948.69,Yes
CUST-05073,Male,0,Yes,No,54,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,22.28,1218.49,No
CUST-05074,Male,1,Yes,No,68,Yes,Yes,DSL,No,Yes,No,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic),69.58,4678.62,No
CUST-05075,Male,0,No,No,9,Yes,No,Fiber optic,Yes,Yes,No,No,No,Yes,Two year,No,Mailed check,86.98,862.44,No
CUST-05076,Female,0,Yes,No,23,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,No,One year,No,Credit card (automatic),88.97,2063.62,No
CUST-05077,Female,0,No,No,11,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,90.76,981.24,Yes
CUST-05078,Male,0,Yes,No,8,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),92.01,807.06,No
CUST-05079,Female,0,Yes,No,64,Yes,No,Fiber optic,Yes,No,Yes,No,No,Yes,One year,No,Electronic check,82.27,5166.14,Yes
CUST-05080,Female,0,No,No,11,Yes,No,DSL,Yes,Yes,No,No,Yes,Yes,Month-to-month,No,Mailed check,68.61,772.97,No
CUST-05081,Male,0,No,No,62,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No,Yes,Two year,Yes,Credit card (automatic),91.55,5657.71,No
CUST-05082,Male,1,No,No,1,Yes,No,DSL,No,No,No,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),67.73,82.71,No
CUST-05083,Male,0,No,No,5,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,No,Electronic check,81.59,334.08,No
CUST-05084,Female,0,Yes,No,14,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic),81.05,1185.92,No
CUST-05085,Male,0,Yes,Yes,33,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,20.64,630.05,Yes
CUST-05086,Female,0,Yes,No,55,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,One year,No,Bank transfer (automatic),69.61,3839.3,No
CUST-05087,Male,0,No,No,8,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,18.25,123.11,No
CUST-05088,Female,0,No,No,10,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No,Yes,Two year,No,Mailed check,89.71,899.74,No
CUST-05089,Male,0,Yes,Yes,29,Yes,No,Fiber optic,No,No,No,Yes,No,No,Two year,No,Electronic check,56.46,1546.63,No
CUST-05090,Male,0,Yes,No,37,No,No phone service,Fiber optic,Yes,Yes,Yes,No,Yes,No,One year,No,Electronic check,95.46,3574.53,Yes
CUST-05091,Female,0,Yes,No,41,No,No phone service,Fiber optic,No,No,No,No,Yes,Yes,Two year,No,Electronic check,67.21,2790.47,No
CUST-05092,Female,1,No,Yes,11,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),80.11,810.67,Yes
CUST-05093,Female,0,No,No,8,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),33.59,309.21,Yes
CUST-05094,Female,1,Yes,No,61,Yes,No,Fiber optic,No,No,No,Yes,No,No,One year,Yes,Mailed check,46.34,2881.93,Yes
CUST-05095,Female,0,No,No,11,Yes,Yes,DSL,Yes,No,No,No,No,No,Month-to-month,No,Electronic check,56.57,646.73,Yes
CUST-05096,Female,0,Yes,No,5,Yes,No,DSL,Yes,No,Yes,No,Yes,Yes,Month-to-month,No,Credit card (automatic),73.7,360.51,Yes
CUST-05097,Male,0,No,No,50,Yes,No,Fiber optic,Yes,No,No,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),80.98,4055.73,No
CUST-05098,Female,0,No,No,67,No,No phone service,DSL,Yes,No,No,Yes,No,No,Two year,No,Electronic check,54.86,3676.12,No
CUST-05099,Male,1,Yes,No,55,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,18.95,1013.59,No
CUST-05100,Male,0,No,Yes,7,Yes,Yes,DSL,No,No,Yes,Yes,Yes,Yes,Two year,No,Mailed check,67.47,521.92,No
CUST-05101,Female,1,No,Yes,3,No,No phone service,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),56.25,136.83,No
CUST-05102,Male,0,Yes,No,7,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),79.27,563.7,No
CUST-05103,Female,0,No,No,12,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,No,Two year,Yes,Mailed check,75.44,938.3,No
CUST-05104,Female,0,Yes,No,24,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,19.42,449.75,Yes
CUST-05105,Male,0,No,No,45,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.8,920.62,Yes
CUST-05106,Male,0,Yes,Yes,8,No,No phone service,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,86.06,704.26,Yes
CUST-05107,Female,0,Yes,No,4,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),19.01,30.23,No
CUST-05108,Female,0,No,Yes,60,Yes,No,DSL,Yes,Yes,No,Yes,No,No,Two year,No,Electronic check,68.47,4088.87,No
CUST-05109,Male,0,No,No,13,Yes,Yes,DSL,Yes,No,No,No,No,Yes,Two year,Yes,Bank transfer (automatic),60.08,784.95,No
CUST-05110,Male,1,Yes,Yes,7,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,18.25,226.71,Yes
CUST-05111,Male,0,No,No,5,No,No phone service,DSL,No,Yes,Yes,No,No,No,Month-to-month,No,Mailed check,48.89,226.17,No
CUST-05112,Male,1,Yes,Yes,64,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,No,One year,No,Electronic check,80.1,5182.6,No
CUST-05113,Female,0,Yes,No,60,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),76.03,4531.75,Yes
CUST-05114,Female,0,No,No,61,No,No phone service,DSL,Yes,Yes,No,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),87.88,5388.35,No
CUST-05115,Female,1,Yes,Yes,57,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Two year,No,Bank transfer (automatic),84.6,4790.81,No
CUST-05116,Female,0,Yes,Yes,41,No,No phone service,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,79.11,3251.31,No
CUST-05117,Male,1,No,Yes,51,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,No,Credit card (automatic),76.25,3884.06,No
CUST-05118,Male,0,Yes,No,9,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,27.3,152.16,No
CUST-05119,Female,0,No,No,40,Yes,No,Fiber optic,No,No,Yes,Yes,No,Yes,Month-to-month,No,Electronic check,76.03,3024.66,No
CUST-05120,Female,0,Yes,No,52,Yes,No,DSL,No,Yes,Yes,No,Yes,No,Two year,No,Bank transfer (automatic),67.89,3435.76,Yes
CUST-05121,Female,0,No,Yes,7,Yes,No,DSL,No,No,Yes,Yes,No,No,Month-to-month,Yes,Credit card (automatic),55.13,463.77,Yes
CUST-05122,Female,0,Yes,No,34,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),18.25,634.78,No
CUST-05123,Female,0,Yes,No,62,No,No phone service,Fiber optic,Yes,Yes,Yes,No,No,No,One year,Yes,Mailed check,87.18,5479.83,No
CUST-05124,Female,0,No,No,20,No,No phone service,DSL,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,51.69,977.75,No
CUST-05125,Female,1,No,No,38,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No,Yes,Month-to-month,Yes,Mailed check,93.79,3534.0,No
CUST-05126,Female,0,No,Yes,55,Yes,No,DSL,No,No,No,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),51.67,2808.69,No
CUST-05127,Female,0,Yes,No,4,Yes,No,DSL,Yes,No,No,Yes,Yes,No,Two year,Yes,Electronic check,74.33,243.77,No
CUST-05128,Male,0,No,No,10,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,No,Two year,Yes,Credit card (automatic),82.58,784.83,No
CUST-05129,Female,0,Yes,No,47,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),18.25,930.71,No
CUST-05130,Male,1,No,Yes,19,No,No phone service,Fiber optic,No,No,No,Yes,Yes,Yes,One year,No,Mailed check,78.09,1554.78,No
CUST-05131,Male,0,No,No,41,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,21.81,878.85,No
CUST-05132,Female,0,Yes,No,11,Yes,Yes,DSL,No,No,Yes,Yes,No,No,Two year,No,Mailed check,58.93,670.98,Yes
CUST-05133,Female,0,No,No,35,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,Yes,One year,No,Electronic check,86.15,2973.22,No
CUST-05134,Male,0,Yes,No,12,Yes,No,DSL,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,88.99,1134.99,No
CUST-05135,Male,1,No,No,55,Yes,Yes,DSL,Yes,No,No,No,No,Yes,One year,Yes,Bank transfer (automatic),50.63,2678.7,No
CUST-05136,Female,0,No,No,6,No,No phone service,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Two year,Yes,Electronic check,112.01,703.98,No
CUST-05137,Male,1,Yes,Yes,7,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),97.58,732.56,No
CUST-05138,Female,0,No,No,50,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),107.64,5436.97,No
CUST-05139,Female,1,Yes,Yes,15,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,91.71,1330.16,No
CUST-05140,Female,0,No,Yes,11,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,One year,No,Electronic check,113.94,1285.24,No
CUST-05141,Male,1,Yes,No,19,Yes,No,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,62.74,1236.52,No
CUST-05142,Male,1,No,No,57,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,No,One year,Yes,Mailed check,89.72,5092.9,No
CUST-05143,Female,1,Yes,No,9,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),18.25,209.03,No
CUST-05144,Male,0,Yes,Yes,57,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),18.8,1010.85,Yes
CUST-05145,Male,0,No,No,7,Yes,No,DSL,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),71.8,586.18,No
CUST-05146,Male,0,Yes,Yes,12,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,27.42,388.2,Yes
CUST-05147,Male,0,Yes,No,54,No,No phone service,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,70.28,3797.19,Yes
CUST-05148,Male,0,No,No,70,Yes,No,DSL,Yes,No,No,Yes,Yes,Yes,Month-to-month,No,Electronic check,75.73,5311.91,Yes
CUST-05149,Male,0,No,No,3,Yes,Yes,Fiber optic,Yes,No,No,No,No,Yes,Two year,Yes,Mailed check,70.33,234.31,No
CUST-05150,Male,0,No,No,69,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,18.25,1306.35,No
CUST-05151,Female,0,Yes,No,19,Yes,No,DSL,No,No,Yes,No,Yes,No,Month-to-month,No,Mailed check,56.79,1046.5,No
CUST-05152,Male,0,No,No,10,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No,Two year,Yes,Bank transfer (automatic),83.81,820.17,No
CUST-05153,Male,0,Yes,Yes,1,No,No phone service,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,No,Electronic check,105.32,105.32,Yes
CUST-05154,Male,0,No,No,55,Yes,Yes,DSL,No,Yes,No,No,No,No,Two year,No,Mailed check,39.1,2161.94,No
CUST-05155,Male,0,No,No,36,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),93.16,3397.16,No
CUST-05156,Male,0,No,No,20,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),86.29,1777.18,No
CUST-05157,Male,0,Yes,No,31,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,No,Month-to-month,No,Electronic check,89.86,2859.26,No
CUST-05158,Male,1,No,No,68,Yes,No,Fiber optic,No,No,No,No,No,Yes,Two year,No,Mailed check,66.44,4520.26,No
CUST-05159,Male,1,No,No,8,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,No,Electronic check,115.45,904.91,No
CUST-05160,Female,1,No,Yes,19,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,Two year,No,Electronic check,94.38,1788.96,No
CUST-05161,Male,1,Yes,No,9,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,21.57,225.72,No
CUST-05162,Male,0,No,No,54,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),86.11,4646.44,Yes
CUST-05163,Male,0,No,No,50,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),83.52,4231.2,No
CUST-05164,Male,0,Yes,Yes,59,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,61.47,3627.78,No
CUST-05165,Female,0,Yes,Yes,10,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,25.43,302.57,Yes
CUST-05166,Female,0,Yes,No,2,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,No,Mailed check,70.32,115.97,Yes
CUST-05167,Female,0,Yes,No,45,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,19.23,867.8,Yes
CUST-05168,Female,0,Yes,No,8,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic),98.06,816.91,Yes
CUST-05169,Female,0,Yes,No,20,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,88.2,1749.33,No
CUST-05170,Female,0,No,No,6,Yes,No,DSL,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,76.63,500.12,Yes
CUST-05171,Female,0,No,No,10,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,18.25,161.98,Yes
CUST-05172,Female,0,Yes,Yes,2,Yes,No,DSL,Yes,No,Yes,Yes,No,No,One year,Yes,Mailed check,64.18,160.93,No
CUST-05173,Female,0,No,No,16,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic),95.06,1463.59,No
CUST-05174,Female,0,No,No,47,Yes,No,Fiber optic,No,Yes,No,Yes,No,Yes,Two year,Yes,Mailed check,74.17,3448.07,No
CUST-05175,Female,0,Yes,No,12,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,24.77,371.18,No
CUST-05176,Female,1,Yes,No,11,No,No phone service,Fiber optic,No,No,Yes,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),85.81,983.5,Yes
CUST-05177,Female,0,No,No,21,Yes,Yes,DSL,Yes,No,Yes,Yes,No,Yes,One year,Yes,Bank transfer (automatic),84.83,1756.57,No
CUST-05178,Female,0,No,No,12,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,18.25,222.39,Yes
CUST-05179,Female,0,No,No,25,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,Two year,Yes,Bank transfer (automatic),69.87,1782.16,No
CUST-05180,Female,0,No,No,55,Yes,No,DSL,Yes,Yes,No,Yes,No,No,One year,Yes,Bank transfer (automatic),49.75,2608.19,No
CUST-05181,Male,0,Yes,No,66,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,27.5,1804.71,No
CUST-05182,Female,0,No,Yes,69,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),19.94,1295.63,No
CUST-05183,Male,0,Yes,Yes,11,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,No,Two year,Yes,Bank transfer (automatic),79.79,918.2,No
CUST-05184,Female,1,Yes,No,48,No,No phone service,DSL,Yes,Yes,No,No,No,No,One year,Yes,Mailed check,58.32,2883.27,No
CUST-05185,Female,1,Yes,No,11,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),19.21,214.29,Yes
CUST-05186,Male,0,Yes,Yes,8,Yes,Yes,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Mailed check,40.64,342.28,No
CUST-05187,Female,0,No,Yes,3,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,One year,Yes,Bank transfer (automatic),71.84,185.41,No
CUST-05188,Male,0,No,No,9,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Month-to-month,No,Electronic check,57.27,505.29,Yes
CUST-05189,Male,0,No,No,18,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,18.91,423.12,No
CUST-05190,Male,0,Yes,No,14,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),18.25,260.88,No
CUST-05191,Female,0,No,Yes,11,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,18.25,206.0,Yes
CUST-05192,Female,0,No,Yes,55,Yes,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,No,Mailed check,48.3,2700.18,No
CUST-05193,Female,1,Yes,No,60,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,No,Month-to-month,No,Mailed check,86.95,5180.39,No
CUST-05194,Male,0,No,No,4,No,No phone service,Fiber optic,No,Yes,Yes,Yes,Yes,No,One year,Yes,Mailed check,91.49,360.94,No
CUST-05195,Male,0,No,No,2,Yes,No,DSL,Yes,No,Yes,No,No,Yes,Month-to-month,No,Mailed check,66.67,172.94,No
CUST-05196,Female,0,Yes,No,6,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),24.87,211.6,Yes
CUST-05197,Female,1,No,No,64,Yes,Yes,DSL,No,No,Yes,Yes,No,No,Two year,Yes,Credit card (automatic),57.25,3705.26,No
CUST-05198,Female,0,No,No,3,Yes,No,Fiber optic,No,No,Yes,No,No,No,Two year,Yes,Electronic check,55.57,248.84,No
CUST-05199,Female,0,No,Yes,33,Yes,No,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),75.21,2533.59,Yes
CUST-05200,Female,0,No,No,31,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,20.1,605.42,No
CUST-05201,Male,0,Yes,Yes,20,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,Two year,Yes,Electronic check,91.93,1794.98,No
CUST-05202,Male,1,No,No,66,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Two year,Yes,Electronic check,64.09,4307.23,No
CUST-05203,Male,0,No,Yes,30,Yes,No,Fiber optic,No,No,No,No,Yes,No,Two year,Yes,Bank transfer (automatic),64.59,1889.55,No
CUST-05204,Female,0,Yes,Yes,24,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),79.0,1972.8,No
CUST-05205,Male,0,Yes,No,15,Yes,Yes,DSL,Yes,Yes,No,Yes,No,Yes,One year,No,Electronic check,76.72,1095.97,No
CUST-05206,Male,0,No,No,53,Yes,Yes,DSL,Yes,No,Yes,No,No,No,Month-to-month,No,Credit card (automatic),55.59,3011.54,No
CUST-05207,Male,0,Yes,No,43,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,67.86,2954.49,Yes
CUST-05208,Male,0,No,No,16,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,Month-to-month,No,Mailed check,88.66,1418.3,No
CUST-05209,Male,0,No,No,7,Yes,No,DSL,No,Yes,Yes,No,No,No,Two year,Yes,Bank transfer (automatic),53.22,424.02,No
CUST-05210,Female,0,Yes,Yes,49,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),21.47,1035.48,No
CUST-05211,Male,0,Yes,No,48,Yes,No,DSL,Yes,Yes,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,61.43,3021.9,No
CUST-05212,Female,1,Yes,No,6,Yes,No,DSL,Yes,No,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,56.76,304.79,No
CUST-05213,Female,0,No,Yes,58,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),81.76,4742.35,No
CUST-05214,Female,0,No,No,4,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,One year,No,Mailed check,66.76,313.66,No
CUST-05215,Female,0,No,Yes,10,No,No phone service,Fiber optic,Yes,Yes,No,No,No,Yes,One year,No,Electronic check,77.73,791.54,No
CUST-05216,Female,0,Yes,No,11,No,No phone service,DSL,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,65.14,771.81,No
CUST-05217,Male,0,No,No,2,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic),89.07,210.12,No
CUST-05218,Male,0,No,No,54,Yes,Yes,DSL,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,73.78,3990.76,Yes
CUST-05219,Female,0,Yes,Yes,16,No,No phone service,Fiber optic,Yes,No,Yes,Yes,Yes,No,Month-to-month,No,Bank transfer (automatic),83.65,1382.4,No
CUST-05220,Female,0,No,No,72,No,No phone service,Fiber optic,Yes,Yes,No,Yes,Yes,No,Two year,No,Mailed check,79.39,5679.05,No
CUST-05221,Female,0,Yes,No,48,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),26.61,1179.72,No
CUST-05222,Male,0,No,Yes,63,Yes,No,DSL,No,Yes,No,Yes,No,Yes,Two year,No,Bank transfer (automatic),49.03,3125.4,No
CUST-05223,Female,0,Yes,No,1,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),98.26,98.26,No
CUST-05224,Male,0,Yes,Yes,7,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,22.32,128.68,No
CUST-05225,Female,0,No,Yes,12,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),18.25,201.67,No
CUST-05226,Male,0,No,Yes,55,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,23.97,1322.06,No
CUST-05227,Female,1,Yes,No,68,Yes,No,DSL,Yes,Yes,No,Yes,No,Yes,Month-to-month,No,Electronic check,74.04,4994.72,No
CUST-05228,Male,0,No,Yes,5,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No,Yes,Month-to-month,No,Mailed check,90.19,488.46,Yes
CUST-05229,Female,0,No,No,27,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,94.4,2456.46,No
CUST-05230,Male,0,Yes,Yes,4,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,18.25,18.25,Yes
CUST-05231,Male,0,No,Yes,7,Yes,Yes,DSL,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,70.33,508.93,No
CUST-05232,Male,0,No,Yes,59,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,23.79,1405.69,No
CUST-05233,Male,0,No,No,66,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),88.3,5869.05,Yes
CUST-05234,Male,0,Yes,Yes,66,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,18.25,1178.97,No
CUST-05235,Male,0,No,Yes,38,Yes,Yes,DSL,No,Yes,Yes,Yes,No,No,Month-to-month,No,Electronic check,53.46,1954.57,No
CUST-05236,Male,0,No,No,72,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No,Yes,Month-to-month,No,Electronic check,84.43,6096.63,No
CUST-05237,Female,0,No,No,2,Yes,No,DSL,No,Yes,No,No,Yes,No,Two year,Yes,Mailed check,48.29,120.0,No
CUST-05238,Female,0,Yes,Yes,63,Yes,No,Fiber optic,Yes,No,No,Yes,No,No,Two year,Yes,Electronic check,63.54,4041.92,No
CUST-05239,Female,0,No,No,27,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,21.98,636.01,Yes
CUST-05240,Female,0,Yes,Yes,48,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,No,Electronic check,69.91,3405.33,Yes
CUST-05241,Female,0,No,No,8,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,No,Credit card (automatic),71.69,584.32,Yes
CUST-05242,Male,0,No,No,60,Yes,No,DSL,No,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),75.61,4566.53,Yes
CUST-05243,Male,0,Yes,Yes,3,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,No,Month-to-month,No,Electronic check,91.17,286.87,Yes
CUST-05244,Male,0,Yes,Yes,3,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,Yes,Two year,No,Bank transfer (automatic),90.11,315.96,No
CUST-05245,Male,0,No,No,53,Yes,No,Fiber optic,Yes,No,No,No,Yes,Yes,One year,Yes,Credit card (automatic),76.22,3993.41,Yes
